0.000000000000000000e+00,-2.449543069999999927e-03
0.000000000000000000e+00,-2.459153799999999786e-03
0.000000000000000000e+00,-2.515039470000000020e-03
0.000000000000000000e+00,-2.478241879999999904e-03
0.000000000000000000e+00,-2.520434230000000164e-03
0.000000000000000000e+00,-2.522464529999999920e-03
0.000000000000000000e+00,-2.495056539999999847e-03
0.000000000000000000e+00,-2.567521560000000057e-03
0.000000000000000000e+00,-2.524036409999999998e-03
0.000000000000000000e+00,-2.516064259999999976e-03
1.000000000000000000e+00,9.975120990000000409e-01
1.000000000000000000e+00,9.975735970000000341e-01
1.000000000000000000e+00,9.975686809999999571e-01
1.000000000000000000e+00,9.974633459999999729e-01
1.000000000000000000e+00,9.974508570000000240e-01
1.000000000000000000e+00,9.974723650000000275e-01
1.000000000000000000e+00,9.973580930000000011e-01
1.000000000000000000e+00,9.974433769999999644e-01
1.000000000000000000e+00,9.974617919999999582e-01
1.000000000000000000e+00,9.975009969999999448e-01
2.000000000000000000e+00,1.995935620000000021e+00
2.000000000000000000e+00,1.996032459999999897e+00
2.000000000000000000e+00,1.995957820000000105e+00
2.000000000000000000e+00,1.995853129999999975e+00
2.000000000000000000e+00,1.995917930000000062e+00
2.000000000000000000e+00,1.995847039999999906e+00
2.000000000000000000e+00,1.995869890000000035e+00
2.000000000000000000e+00,1.995874619999999933e+00
2.000000000000000000e+00,1.995884940000000052e+00
2.000000000000000000e+00,1.996006519999999895e+00
3.000000000000000000e+00,2.995507519999999868e+00
3.000000000000000000e+00,2.995479829999999843e+00
3.000000000000000000e+00,2.995509629999999923e+00
3.000000000000000000e+00,2.995457329999999807e+00
3.000000000000000000e+00,2.995460369999999983e+00
3.000000000000000000e+00,2.995483530000000005e+00
3.000000000000000000e+00,2.995472749999999795e+00
3.000000000000000000e+00,2.995496530000000046e+00
3.000000000000000000e+00,2.995593299999999903e+00
3.000000000000000000e+00,2.995625040000000183e+00
4.000000000000000000e+00,3.995221990000000112e+00
4.000000000000000000e+00,3.995141750000000158e+00
4.000000000000000000e+00,3.995174019999999881e+00
4.000000000000000000e+00,3.995153750000000059e+00
4.000000000000000000e+00,3.995199840000000169e+00
4.000000000000000000e+00,3.995226730000000170e+00
4.000000000000000000e+00,3.995212659999999971e+00
4.000000000000000000e+00,3.995159300000000080e+00
4.000000000000000000e+00,3.995178179999999912e+00
4.000000000000000000e+00,3.995184510000000078e+00
5.000000000000000000e+00,5.004886939999999562e+00
5.000000000000000000e+00,5.004874110000000265e+00
5.000000000000000000e+00,5.004922559999999798e+00
5.000000000000000000e+00,5.004893749999999919e+00
5.000000000000000000e+00,5.004991900000000271e+00
5.000000000000000000e+00,5.004876590000000292e+00
5.000000000000000000e+00,5.004849079999999617e+00
5.000000000000000000e+00,5.004845509999999997e+00
5.000000000000000000e+00,5.004861690000000252e+00
5.000000000000000000e+00,5.004871160000000430e+00
6.000000000000000000e+00,6.004096729999999660e+00
6.000000000000000000e+00,6.004163560000000288e+00
6.000000000000000000e+00,6.004161110000000079e+00
6.000000000000000000e+00,6.004073059999999629e+00
6.000000000000000000e+00,6.004067560000000192e+00
6.000000000000000000e+00,6.004100860000000317e+00
6.000000000000000000e+00,6.004118229999999556e+00
6.000000000000000000e+00,6.004067619999999827e+00
6.000000000000000000e+00,6.004123400000000110e+00
6.000000000000000000e+00,6.004149159999999874e+00
7.000000000000000000e+00,7.003490310000000107e+00
7.000000000000000000e+00,7.003444100000000283e+00
7.000000000000000000e+00,7.003430680000000130e+00
7.000000000000000000e+00,7.003367579999999926e+00
7.000000000000000000e+00,7.003383460000000227e+00
7.000000000000000000e+00,7.003340879999999657e+00
7.000000000000000000e+00,7.003398879999999771e+00
7.000000000000000000e+00,7.003419899999999920e+00
7.000000000000000000e+00,7.003407890000000080e+00
7.000000000000000000e+00,7.003330159999999971e+00
8.000000000000000000e+00,8.002424660000000856e+00
8.000000000000000000e+00,8.002535840000000178e+00
8.000000000000000000e+00,8.002578429999999798e+00
8.000000000000000000e+00,8.002464319999999631e+00
8.000000000000000000e+00,8.002600799999999737e+00
8.000000000000000000e+00,8.002561359999999624e+00
8.000000000000000000e+00,8.002469120000000657e+00
8.000000000000000000e+00,8.002440180000000680e+00
8.000000000000000000e+00,8.002546389999999121e+00
8.000000000000000000e+00,8.002518419999999466e+00
9.000000000000000000e+00,9.001684759999999841e+00
9.000000000000000000e+00,9.001585289999999517e+00
9.000000000000000000e+00,9.001595399999999358e+00
9.000000000000000000e+00,9.001556349999999540e+00
9.000000000000000000e+00,9.001644689999999116e+00
9.000000000000000000e+00,9.001635820000000621e+00
9.000000000000000000e+00,9.001649640000000119e+00
9.000000000000000000e+00,9.001562310000000622e+00
9.000000000000000000e+00,9.001717920000000817e+00
9.000000000000000000e+00,9.001576299999999975e+00
1.000000000000000000e+01,1.000123840000000008e+01
1.000000000000000000e+01,1.000126230000000049e+01
1.000000000000000000e+01,1.000126670000000040e+01
1.000000000000000000e+01,1.000122499999999981e+01
1.000000000000000000e+01,1.000124940000000073e+01
1.000000000000000000e+01,1.000121769999999977e+01
1.000000000000000000e+01,1.000123059999999953e+01
1.000000000000000000e+01,1.000118020000000030e+01
1.000000000000000000e+01,1.000114860000000050e+01
1.000000000000000000e+01,1.000123600000000046e+01
1.100000000000000000e+01,1.100033879999999975e+01
1.100000000000000000e+01,1.100029770000000084e+01
1.100000000000000000e+01,1.100036700000000067e+01
1.100000000000000000e+01,1.100034310000000026e+01
1.100000000000000000e+01,1.100034619999999919e+01
1.100000000000000000e+01,1.100029179999999940e+01
1.100000000000000000e+01,1.100035710000000044e+01
1.100000000000000000e+01,1.100030289999999944e+01
1.100000000000000000e+01,1.100019080000000038e+01
1.100000000000000000e+01,1.100021070000000023e+01
1.200000000000000000e+01,1.200021890000000013e+01
1.200000000000000000e+01,1.200021729999999920e+01
1.200000000000000000e+01,1.200019280000000066e+01
1.200000000000000000e+01,1.200030690000000000e+01
1.200000000000000000e+01,1.200026800000000016e+01
1.200000000000000000e+01,1.200022380000000055e+01
1.200000000000000000e+01,1.200035229999999942e+01
1.200000000000000000e+01,1.200031730000000074e+01
1.200000000000000000e+01,1.200029639999999986e+01
1.200000000000000000e+01,1.200023159999999933e+01
1.300000000000000000e+01,1.299904249999999983e+01
1.300000000000000000e+01,1.299916029999999978e+01
1.300000000000000000e+01,1.299916110000000025e+01
1.300000000000000000e+01,1.299922779999999989e+01
1.300000000000000000e+01,1.299919680000000000e+01
1.300000000000000000e+01,1.299915880000000001e+01
1.300000000000000000e+01,1.299907759999999968e+01
1.300000000000000000e+01,1.299907259999999987e+01
