1664458951.607000,50.003006
1664458956.754000,50.003012
1664458961.901000,50.003019
1664458967.064000,50.003026
1664458972.210000,50.003039
1664458977.357000,50.003034
1664458982.504000,50.003021
1664458987.651000,50.003015
1664458992.798000,50.003017
1664458997.945000,50.003010
1664459003.092000,50.003004
1664459008.239000,50.002998
1664459013.386000,50.002994
1664459018.533000,50.002986
1664459023.679000,50.002984
1664459028.858000,50.002998
1664459034.005000,50.003020
1664459039.152000,50.003030
1664459044.298000,50.003036
1664459049.446000,50.003039
1664459054.592000,50.003040
1664459059.739000,50.003047
1664459064.886000,50.003048
1664459070.048000,50.003047
1664459075.195000,50.003044
1664459080.342000,50.003044
1664459085.489000,50.003044
1664459090.635000,50.003048
1664459095.798000,50.003045
1664459100.961000,50.003041
1664459106.109000,50.003042
1664459111.272000,50.003041
1664459116.418000,50.003042
1664459121.565000,50.003046
1664459126.712000,50.003051
1664459131.858000,50.003036
1664459137.005000,50.003031
1664459142.152000,50.003012
1664459147.299000,50.003011
1664459152.445000,50.003033
1664459157.591000,50.003040
1664459162.738000,50.003033
1664459167.900000,50.003032
1664459173.063000,50.003031
1664459178.209000,50.003020
1664459183.357000,50.003032
1664459188.503000,50.003033
1664459193.681000,50.003028
1664459198.844000,50.003018
1664459203.990000,50.002994
1664459209.137000,50.002981
1664459214.283000,50.002992
1664459219.447000,50.002994
1664459224.594000,50.003002
1664459229.741000,50.003003
1664459234.887000,50.002992
1664459240.051000,50.002996
1664459245.213000,50.003000
1664459250.361000,50.003003
1664459255.524000,50.003015
1664459260.670000,50.003022
1664459265.816000,50.003021
1664459270.979000,50.003022
1664459276.125000,50.003012
1664459281.272000,50.003013
1664459286.419000,50.003009
1664459291.582000,50.003017
1664459296.729000,50.003037
1664459301.876000,50.003054
1664459307.022000,50.003053
1664459312.169000,50.003058
1664459317.316000,50.003060
1664459322.478000,50.003058
1664459327.625000,50.003065
1664459332.772000,50.003067
1664459337.919000,50.003079
1664459343.081000,50.003084
1664459348.228000,50.003084
1664459353.390000,50.003071
1664459358.553000,50.003080
1664459363.699000,50.003087
1664459368.846000,50.003074
1664459374.008000,50.003065
1664459379.156000,50.003064
1664459384.302000,50.003068
1664459389.449000,50.003062
1664459394.612000,50.003056
1664459399.774000,50.003054
1664459404.922000,50.003065
1664459410.068000,50.003073
1664459415.215000,50.003072
1664459420.361000,50.003081
1664459425.508000,50.003085
1664459430.670000,50.003084
1664459435.817000,50.003085
1664459440.964000,50.003093
1664459446.110000,50.003093
1664459451.257000,50.003099
1664459456.403000,50.003096
1664459461.566000,50.003086
1664459466.713000,50.003086
1664459471.860000,50.003091
1664459477.007000,50.003098
1664459482.153000,50.003104
1664459487.300000,50.003108
1664459492.447000,50.003113
1664459497.594000,50.003115
1664459502.741000,50.003109
1664459507.888000,50.003094
1664459513.034000,50.003088
1664459518.213000,50.003076
1664459523.375000,50.003063
1664459528.522000,50.003058
1664459533.669000,50.003054
1664459538.816000,50.003049
1664459543.962000,50.003045
1664459549.109000,50.003048
1664459554.256000,50.003053
1664459559.403000,50.003059
1664459564.550000,50.003074
1664459569.712000,50.003079
1664459574.859000,50.003083
1664459580.006000,50.003087
1664459585.153000,50.003081
1664459590.300000,50.003080
1664459595.447000,50.003079
1664459600.610000,50.003078
1664459605.756000,50.003073
1664459610.903000,50.003077
1664459616.049000,50.003066
1664459621.196000,50.003060
1664459626.343000,50.003058
1664459631.506000,50.003057
1664459636.653000,50.003051
1664459641.800000,50.003059
1664459646.946000,50.003062
1664459652.093000,50.003059
1664459657.240000,50.003048
1664459662.403000,50.003042
1664459667.550000,50.003045
1664459672.712000,50.003053
1664459677.891000,50.003053
1664459683.038000,50.003052
1664459688.201000,50.003064
1664459693.347000,50.003055
1664459698.494000,50.003047
1664459703.640000,50.003040
1664459708.788000,50.003057
1664459713.950000,50.003075
1664459719.113000,50.003079
1664459724.260000,50.003097
1664459729.423000,50.003103
1664459734.586000,50.003105
1664459739.749000,50.003102
1664459744.896000,50.003106
1664459750.058000,50.003115
1664459755.205000,50.003126
1664459760.352000,50.003125
1664459765.498000,50.003113
1664459770.646000,50.003108
1664459775.792000,50.003097
1664459780.955000,50.003091
1664459786.102000,50.003092
1664459791.248000,50.003086
1664459796.394000,50.003085
1664459801.541000,50.003086
1664459806.688000,50.003088
1664459811.834000,50.003093
1664459816.981000,50.003107
1664459822.128000,50.003110
1664459827.290000,50.003108
1664459832.454000,50.003107
1664459837.601000,50.003104
1664459842.748000,50.003099
1664459847.894000,50.003100
1664459853.041000,50.003098
